LST,NDVI,QA_PIXEL,QA_RADSAT,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,dewpoint_temperature_2m,evaporation_from_bare_soil,evaporation_from_bare_soil_hourly,evaporation_from_open_water_surfaces_excluding_oceans,evaporation_from_open_water_surfaces_excluding_oceans_hourly,evaporation_from_the_top_of_canopy,evaporation_from_the_top_of_canopy_hourly,evaporation_from_vegetation_transpiration,evaporation_from_vegetation_transpiration_hourly,forecast_albedo,lake_bottom_temperature,lake_ice_depth,lake_ice_temperature,lake_mix_layer_depth,lake_mix_layer_temperature,lake_shape_factor,lake_total_layer_temperature,leaf_area_index_high_vegetation,leaf_area_index_low_vegetation,potential_evaporation,potential_evaporation_hourly,runoff,runoff_hourly,skin_reservoir_content,skin_temperature,snow_albedo,snow_cover,snow_density,snow_depth,snow_depth_water_equivalent,snow_evaporation,snow_evaporation_hourly,snowfall,snowfall_hourly,snowmelt,snowmelt_hourly,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,sub_surface_runoff,sub_surface_runoff_hourly,surface_latent_heat_flux,surface_latent_heat_flux_hourly,surface_net_solar_radiation,surface_net_solar_radiation_hourly,surface_net_thermal_radiation,surface_net_thermal_radiation_hourly,surface_pressure,surface_runoff,surface_runoff_hourly,surface_sensible_heat_flux,surface_sensible_heat_flux_hourly,surface_solar_radiation_downwards,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards,surface_thermal_radiation_downwards_hourly,temperature_2m,temperature_of_snow_layer,total_evaporation,total_evaporation_hourly,total_precipitation,total_precipitation_hourly,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,date
55.034922754246224,0.09986768662929535,21824,0,9225,10006,12349,15647,19119,22698,19487,224,5306,52171,381,1688,9489,200,326,10819,3748,291.73358154296875,-1.2241769582033157e-05,-8.381903171539307e-09,-0.000160890631377697,-8.800998330116272e-07,-1.7415732145309448e-07,0.0,-2.0819716155529022e-05,-5.066394805908203e-07,0.23042502626776695,297.028564453125,-7.962114874069252e-20,273.1500549316406,14.753906249999993,297.028564453125,0.6500014662742615,297.028564453125,1.11376953125,1.2720947265625,-0.012191228568553925,-0.00010264664888381958,1.4901161193847656e-08,0.0,-1.929880223745837e-20,296.1776428222656,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,0.0,0.0,0,0,0,0,299.63539123535156,304.7113342285156,304.3200225830078,303.3235626220703,1.4901161193847656e-08,0.0,-485472,-3488,20119142.0,0,-8342696,-244032,98565.30078125,0.0,0,-11069452,50568,26143328.0,0,33595483,1326551,296.49481201171875,273.15985107421875,-0.0001941276714205742,-1.3960525393486023e-06,4.6193599700927734e-07,0.0,-0.4373626708984375,3.0947723388671875,0.111083984375,0.1339263916015625,0.1494903564453125,0.1505584716796875,2021-10-29
53.911336109368506,0.10781868547201157,21824,0,9078,9523,11464,15205,18880,22580,19457,96,5292,51844,384,1693,9497,225,328,10722,3760,291.73358154296875,-1.2241769582033157e-05,-8.381903171539307e-09,-0.000160890631377697,-8.800998330116272e-07,-1.7415732145309448e-07,0.0,-2.0819716155529022e-05,-5.066394805908203e-07,0.23042502626776695,297.028564453125,-7.962114874069252e-20,273.1500549316406,14.753906249999993,297.028564453125,0.6500014662742615,297.028564453125,1.11376953125,1.2720947265625,-0.012191228568553925,-0.00010264664888381958,1.4901161193847656e-08,0.0,-1.929880223745837e-20,296.1776428222656,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,0.0,0.0,0,0,0,0,299.63539123535156,304.7113342285156,304.3200225830078,303.3235626220703,1.4901161193847656e-08,0.0,-485472,-3488,20119142.0,0,-8342696,-244032,98565.30078125,0.0,0,-11069452,50568,26143328.0,0,33595483,1326551,296.49481201171875,273.15985107421875,-0.0001941276714205742,-1.3960525393486023e-06,4.6193599700927734e-07,0.0,-0.4373626708984375,3.0947723388671875,0.111083984375,0.1339263916015625,0.1494903564453125,0.1505584716796875,2021-10-29
55.68778056051514,0.10157163441181183,21824,0,9231,9808,12013,15749,19310,22792,19731,96,5301,52361,478,1690,9426,160,313,10833,3751,291.27459716796875,-1.217750832438469e-05,-9.313225746154785e-09,-0.00014732498675584793,-8.57282429933548e-07,-1.30385160446167e-08,0.0,0.0,0.0,0.22543540224432945,296.546142578125,-7.962114874069252e-20,273.1500549316406,24.999999999999993,296.546142578125,0.6500014662742615,296.546142578125,0.0,1.2894287109375,-0.01274021714925766,-0.00011619925498962402,1.4901161193847656e-08,0.0,-1.929880223745837e-20,296.0155334472656,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,0.0,0.0,0,0,0,0,299.37171936035156,304.3187561035156,303.9196319580078,302.9016876220703,1.4901161193847656e-08,0.0,-398912,-2164,20317944.0,0,-8240628,-238624,97818.30078125,0.0,0,-11431784,50124,26231792.0,0,33474417,1328497,296.27606201171875,273.15985107421875,-0.00015951506793498993,-8.66129994392395e-07,2.9802322387695312e-08,0.0,-0.4520111083984375,3.1064910888671875,0.1103668212890625,0.1334991455078125,0.1495208740234375,0.1507110595703125,2021-10-29
53.67425160521276,0.09915271401405334,21824,0,9285,10053,12465,15895,19394,22849,19647,160,5301,51775,475,1691,9466,173,313,10685,3752,291.27459716796875,-1.217750832438469e-05,-9.313225746154785e-09,-0.00014732498675584793,-8.57282429933548e-07,-1.30385160446167e-08,0.0,0.0,0.0,0.22543540224432945,296.546142578125,-7.962114874069252e-20,273.1500549316406,24.999999999999993,296.546142578125,0.6500014662742615,296.546142578125,0.0,1.2894287109375,-0.01274021714925766,-0.00011619925498962402,1.4901161193847656e-08,0.0,-1.929880223745837e-20,296.0155334472656,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,0.0,0.0,0,0,0,0,299.37171936035156,304.3187561035156,303.9196319580078,302.9016876220703,1.4901161193847656e-08,0.0,-398912,-2164,20317944.0,0,-8240628,-238624,97818.30078125,0.0,0,-11431784,50124,26231792.0,0,33474417,1328497,296.27606201171875,273.15985107421875,-0.00015951506793498993,-8.66129994392395e-07,2.9802322387695312e-08,0.0,-0.4520111083984375,3.1064910888671875,0.1103668212890625,0.1334991455078125,0.1495208740234375,0.1507110595703125,2021-10-29
48.58917775308123,0.1290455162525177,21824,0,8996,9801,12145,14828,19222,21570,18023,160,4945,50295,1371,1801,9532,188,324,10140,4038,291.3304748535156,-0.0005082772113382816,-5.220063030719757e-07,-3.671133890748024e-05,-3.641471266746521e-07,-4.293397068977356e-07,0.0,0.0,0.0,0.21592547744512558,297.394775390625,-1.788934411781695e-18,273.149169921875,9.037109374999993,299.396728515625,0.8000029921531677,298.373779296875,0.0,1.433349609375,-0.009444579482078552,-0.00014904141426086426,1.4901161193847656e-08,0.0,-2.1033525997778513e-20,297.3251953125,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,2.3283064365386963e-10,0.0,0,0,0,0,300.54640197753906,305.234619140625,304.2362060546875,303.1859893798828,1.4901161193847656e-08,0.0,-1363980,-2216,19912614.0,0,-8259436,-227512,97612.95703125,0.0,0,-10119416,54700,25395972.0,0,33897162,1365672,297.69708251953125,273.15985107421875,-0.0005454178899526596,-8.866190910339355e-07,1.2218952178955078e-06,0.0,-2.17047119140625,1.9951324462890625,0.1091156005859375,0.1549072265625,0.17230224609375,0.15081787109375,2022-01-17
49.6508244698623,0.14079761505126953,21824,0,9029,9564,11580,14661,19466,21970,18261,160,4933,50604,1287,1805,9476,197,329,10188,4048,291.3304748535156,-0.0005082772113382816,-5.220063030719757e-07,-3.671133890748024e-05,-3.641471266746521e-07,-4.293397068977356e-07,0.0,0.0,0.0,0.21592547744512558,297.394775390625,-1.788934411781695e-18,273.149169921875,9.037109374999993,299.396728515625,0.8000029921531677,298.373779296875,0.0,1.433349609375,-0.009444579482078552,-0.00014904141426086426,1.4901161193847656e-08,0.0,-2.1033525997778513e-20,297.3251953125,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,2.3283064365386963e-10,0.0,0,0,0,0,300.54640197753906,305.234619140625,304.2362060546875,303.1859893798828,1.4901161193847656e-08,0.0,-1363980,-2216,19912614.0,0,-8259436,-227512,97612.95703125,0.0,0,-10119416,54700,25395972.0,0,33897162,1365672,297.69708251953125,273.15985107421875,-0.0005454178899526596,-8.866190910339355e-07,1.2218952178955078e-06,0.0,-2.17047119140625,1.9951324462890625,0.1091156005859375,0.1549072265625,0.17230224609375,0.15081787109375,2022-01-17
50.30362592160469,0.1377587914466858,21824,0,9077,9644,11757,14931,19702,22264,18663,96,4942,50794,1375,1801,9396,167,317,10197,4039,291.3304748535156,-0.0005082772113382816,-5.220063030719757e-07,-3.671133890748024e-05,-3.641471266746521e-07,-4.293397068977356e-07,0.0,0.0,0.0,0.21592547744512558,297.394775390625,-1.788934411781695e-18,273.149169921875,9.037109374999993,299.396728515625,0.8000029921531677,298.373779296875,0.0,1.433349609375,-0.009444579482078552,-0.00014904141426086426,1.4901161193847656e-08,0.0,-2.1033525997778513e-20,297.3251953125,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,2.3283064365386963e-10,0.0,0,0,0,0,300.54640197753906,305.234619140625,304.2362060546875,303.1859893798828,1.4901161193847656e-08,0.0,-1363980,-2216,19912614.0,0,-8259436,-227512,97612.95703125,0.0,0,-10119416,54700,25395972.0,0,33897162,1365672,297.69708251953125,273.15985107421875,-0.0005454178899526596,-8.866190910339355e-07,1.2218952178955078e-06,0.0,-2.17047119140625,1.9951324462890625,0.1091156005859375,0.1549072265625,0.17230224609375,0.15081787109375,2022-01-17
49.633645576558195,0.13377079367637634,21824,0,9093,9712,11935,15049,19697,22117,18669,96,4945,50599,1454,1801,9416,168,313,10158,4038,291.3304748535156,-0.0005082772113382816,-5.220063030719757e-07,-3.671133890748024e-05,-3.641471266746521e-07,-4.293397068977356e-07,0.0,0.0,0.0,0.21592547744512558,297.394775390625,-1.788934411781695e-18,273.149169921875,9.037109374999993,299.396728515625,0.8000029921531677,298.373779296875,0.0,1.433349609375,-0.009444579482078552,-0.00014904141426086426,1.4901161193847656e-08,0.0,-2.1033525997778513e-20,297.3251953125,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,2.3283064365386963e-10,0.0,0,0,0,0,300.54640197753906,305.234619140625,304.2362060546875,303.1859893798828,1.4901161193847656e-08,0.0,-1363980,-2216,19912614.0,0,-8259436,-227512,97612.95703125,0.0,0,-10119416,54700,25395972.0,0,33897162,1365672,297.69708251953125,273.15985107421875,-0.0005454178899526596,-8.866190910339355e-07,1.2218952178955078e-06,0.0,-2.17047119140625,1.9951324462890625,0.1091156005859375,0.1549072265625,0.17230224609375,0.15081787109375,2022-01-17
47.201162055101065,0.1174822524189949,21824,0,9386,10387,13050,16222,20541,23543,19626,224,5151,49891,68,1774,9519,192,442,10232,3998,293.1500701904297,-0.00019782735034823418,-1.4202669262886047e-07,-2.5618821382522583e-05,-2.0256265997886658e-07,0.0,0.0,0.0,0.0,0.21721471473574638,297.484619140625,-7.386127817045382e-19,273.14971923828125,10.361328124999993,299.151611328125,0.8000029921531677,298.370361328125,0.0,1.29833984375,-0.011299178004264832,-0.00014272332191467285,0.0,0.0,-4.5970178032896647e-20,298.2093505859375,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,2.3283064365386963e-10,2.3283064365386963e-10,0,0,0,0,301.66912841796875,306.5598907470703,305.33209228515625,303.75636291503906,1.4901161193847656e-08,0.0,-558796,-868,21518664.0,0,-9151154,-233324,97385.83984375,0.0,0,-11416328,28180,27489748.0,0,33912562,1384622,298.1031494140625,273.1602478027344,-0.00022344663739204407,-3.4552067518234253e-07,0.0,0.0,-1.6265106201171875,3.202972412109375,0.1089019775390625,0.1490325927734375,0.1603240966796875,0.150848388671875,2022-02-18
47.45540024339283,0.12299937754869461,21824,0,8985,9680,11767,14877,19050,21423,17755,160,5146,49965,106,1776,9491,215,410,10237,4002,293.1500701904297,-0.00019782735034823418,-1.4202669262886047e-07,-2.5618821382522583e-05,-2.0256265997886658e-07,0.0,0.0,0.0,0.0,0.21721471473574638,297.484619140625,-7.386127817045382e-19,273.14971923828125,10.361328124999993,299.151611328125,0.8000029921531677,298.370361328125,0.0,1.29833984375,-0.011299178004264832,-0.00014272332191467285,0.0,0.0,-4.5970178032896647e-20,298.2093505859375,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,2.3283064365386963e-10,2.3283064365386963e-10,0,0,0,0,301.66912841796875,306.5598907470703,305.33209228515625,303.75636291503906,1.4901161193847656e-08,0.0,-558796,-868,21518664.0,0,-9151154,-233324,97385.83984375,0.0,0,-11416328,28180,27489748.0,0,33912562,1384622,298.1031494140625,273.1602478027344,-0.00022344663739204407,-3.4552067518234253e-07,0.0,0.0,-1.6265106201171875,3.202972412109375,0.1089019775390625,0.1490325927734375,0.1603240966796875,0.150848388671875,2022-02-18
47.93639424550503,0.12296096980571747,21824,0,9369,10235,12785,16291,20859,23672,19796,224,5153,50105,74,1773,9403,159,424,10228,3996,293.1500701904297,-0.00019782735034823418,-1.4202669262886047e-07,-2.5618821382522583e-05,-2.0256265997886658e-07,0.0,0.0,0.0,0.0,0.21721471473574638,297.484619140625,-7.386127817045382e-19,273.14971923828125,10.361328124999993,299.151611328125,0.8000029921531677,298.370361328125,0.0,1.29833984375,-0.011299178004264832,-0.00014272332191467285,0.0,0.0,-4.5970178032896647e-20,298.2093505859375,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,2.3283064365386963e-10,2.3283064365386963e-10,0,0,0,0,301.66912841796875,306.5598907470703,305.33209228515625,303.75636291503906,1.4901161193847656e-08,0.0,-558796,-868,21518664.0,0,-9151154,-233324,97385.83984375,0.0,0,-11416328,28180,27489748.0,0,33912562,1384622,298.1031494140625,273.1602478027344,-0.00022344663739204407,-3.4552067518234253e-07,0.0,0.0,-1.6265106201171875,3.202972412109375,0.1089019775390625,0.1490325927734375,0.1603240966796875,0.150848388671875,2022-02-18
36.678671620046714,0.0990367904305458,22018,0,10765,12218,15885,19409,23676,25388,21640,224,5145,46828,6,1776,9448,170,669,9391,4004,293.1500701904297,-0.00019782735034823418,-1.4202669262886047e-07,-2.5618821382522583e-05,-2.0256265997886658e-07,0.0,0.0,0.0,0.0,0.21721471473574638,297.484619140625,-7.386127817045382e-19,273.14971923828125,10.361328124999993,299.151611328125,0.8000029921531677,298.370361328125,0.0,1.29833984375,-0.011299178004264832,-0.00014272332191467285,0.0,0.0,-4.5970178032896647e-20,298.2093505859375,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,2.3283064365386963e-10,2.3283064365386963e-10,0,0,0,0,301.66912841796875,306.5598907470703,305.33209228515625,303.75636291503906,1.4901161193847656e-08,0.0,-558796,-868,21518664.0,0,-9151154,-233324,97385.83984375,0.0,0,-11416328,28180,27489748.0,0,33912562,1384622,298.1031494140625,273.1602478027344,-0.00022344663739204407,-3.4552067518234253e-07,0.0,0.0,-1.6265106201171875,3.202972412109375,0.1089019775390625,0.1490325927734375,0.1603240966796875,0.150848388671875,2022-02-18
39.45426556041275,0.09139060229063034,21824,0,10783,11971,15418,19213,23078,25562,22067,96,5521,47636,4,1679,9482,173,667,9774,3749,292.92234802246094,-7.413327693939209e-05,-5.960464477539063e-08,-2.4770386517047882e-05,-2.0908191800117493e-07,-3.0081719160079956e-07,0.0,0.0,0.0,0.22767779976129532,297.586181640625,-2.2022861798490637e-19,273.14971923828125,14.523437499999993,298.851806640625,0.8000029921531677,298.427001953125,0.0,1.24658203125,-0.012429676949977875,-0.0001520290970802307,2.9802322387695312e-08,0.0,-2.341877237990906e-20,297.90472412109375,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,0.0,0.0,0,0,0,0,301.4944610595703,306.65257263183594,305.99549865722656,304.48728942871094,1.4901161193847656e-08,0.0,-248092,-672,20261254.0,0,-8072572,-239794,97671.1171875,0.0,0,-11977212,31344,26234240.0,0,34664044,1370370,297.81365966796875,273.1597595214844,-9.920541197061539e-05,-2.7101486921310425e-07,8.603078072155768e-07,0.0,-1.7491455078125,3.5517425537109375,0.108917236328125,0.1460113525390625,0.155059814453125,0.150848388671875,2022-03-22
46.180784077438716,0.10400602966547012,21824,0,10096,11000,13864,17837,21978,25006,21226,160,5527,49594,18,1677,9484,172,587,10338,3744,292.92234802246094,-7.413327693939209e-05,-5.960464477539063e-08,-2.4770386517047882e-05,-2.0908191800117493e-07,-3.0081719160079956e-07,0.0,0.0,0.0,0.22767779976129532,297.586181640625,-2.2022861798490637e-19,273.14971923828125,14.523437499999993,298.851806640625,0.8000029921531677,298.427001953125,0.0,1.24658203125,-0.012429676949977875,-0.0001520290970802307,2.9802322387695312e-08,0.0,-2.341877237990906e-20,297.90472412109375,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,0.0,0.0,0,0,0,0,301.4944610595703,306.65257263183594,305.99549865722656,304.48728942871094,1.4901161193847656e-08,0.0,-248092,-672,20261254.0,0,-8072572,-239794,97671.1171875,0.0,0,-11977212,31344,26234240.0,0,34664044,1370370,297.81365966796875,273.1597595214844,-9.920541197061539e-05,-2.7101486921310425e-07,8.603078072155768e-07,0.0,-1.7491455078125,3.5517425537109375,0.108917236328125,0.1460113525390625,0.155059814453125,0.150848388671875,2022-03-22
39.873363498555875,0.07884026318788528,22280,0,12643,13805,16704,20143,23591,25261,21883,224,5534,47758,5,1674,9443,176,662,9801,3737,292.92234802246094,-7.413327693939209e-05,-5.960464477539063e-08,-2.4770386517047882e-05,-2.0908191800117493e-07,-3.0081719160079956e-07,0.0,0.0,0.0,0.22767779976129532,297.586181640625,-2.2022861798490637e-19,273.14971923828125,14.523437499999993,298.851806640625,0.8000029921531677,298.427001953125,0.0,1.24658203125,-0.012429676949977875,-0.0001520290970802307,2.9802322387695312e-08,0.0,-2.341877237990906e-20,297.90472412109375,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,0.0,0.0,0,0,0,0,301.4944610595703,306.65257263183594,305.99549865722656,304.48728942871094,1.4901161193847656e-08,0.0,-248092,-672,20261254.0,0,-8072572,-239794,97671.1171875,0.0,0,-11977212,31344,26234240.0,0,34664044,1370370,297.81365966796875,273.1597595214844,-9.920541197061539e-05,-2.7101486921310425e-07,8.603078072155768e-07,0.0,-1.7491455078125,3.5517425537109375,0.108917236328125,0.1460113525390625,0.155059814453125,0.150848388671875,2022-03-22
49.19043176514049,0.09125912189483643,21824,0,8868,9548,11646,14633,17572,19491,16739,96,5524,50470,30,1678,9406,171,529,10542,3747,292.92234802246094,-7.413327693939209e-05,-5.960464477539063e-08,-2.4770386517047882e-05,-2.0908191800117493e-07,-3.0081719160079956e-07,0.0,0.0,0.0,0.22767779976129532,297.586181640625,-2.2022861798490637e-19,273.14971923828125,14.523437499999993,298.851806640625,0.8000029921531677,298.427001953125,0.0,1.24658203125,-0.012429676949977875,-0.0001520290970802307,2.9802322387695312e-08,0.0,-2.341877237990906e-20,297.90472412109375,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,0.0,0.0,0,0,0,0,301.4944610595703,306.65257263183594,305.99549865722656,304.48728942871094,1.4901161193847656e-08,0.0,-248092,-672,20261254.0,0,-8072572,-239794,97671.1171875,0.0,0,-11977212,31344,26234240.0,0,34664044,1370370,297.81365966796875,273.1597595214844,-9.920541197061539e-05,-2.7101486921310425e-07,8.603078072155768e-07,0.0,-1.7491455078125,3.5517425537109375,0.108917236328125,0.1460113525390625,0.155059814453125,0.150848388671875,2022-03-22
47.238954152648205,0.11054772138595581,21824,0,9328,10187,12720,15963,19931,22845,19306,160,5614,49902,473,1586,9516,193,307,10285,3493,292.50230407714844,-0.00017551658675074577,-3.9301812648773193e-07,-0.00031390367075800896,-4.92902472615242e-06,-0.0001063244417309761,0.0,9.313225746154785e-10,9.313225746154785e-10,0.22760963067412376,297.498291015625,-3.049319127103364e-19,273.1502685546875,24.999999999999993,297.498291015625,0.6500014662742615,297.498291015625,0.0,1.3525390625,-0.010113082826137543,-0.00017727166414260864,8.940696716308594e-07,0.0,-3.9031282991616076e-20,297.39202880859375,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,0.0,-2.3283064365386963e-10,0,0,0,0,299.49583435058594,302.54554748535156,303.7310028076172,304.95310974121094,1.4901161193847656e-08,0.0,-1489836,-13308,9509104.0,0,-4140052,-167482,97790.83203125,8.791685104370117e-07,0,-4175860,67752,12311874.0,0,36228577,1426166,297.7920379638672,273.15980529785156,-0.0005957428365945816,-5.319714546203613e-06,0.00030392110346610934,0.0,-0.6887359619140625,4.5524139404296875,0.1189117431640625,0.1674041748046875,0.1528167724609375,0.150848388671875,2022-05-09
48.819371461514834,0.11523851752281189,21824,0,9291,9880,12110,15839,19965,23224,19624,160,5604,50362,593,1590,9464,185,305,10390,3502,292.50230407714844,-0.00017551658675074577,-3.9301812648773193e-07,-0.00031390367075800896,-4.92902472615242e-06,-0.0001063244417309761,0.0,9.313225746154785e-10,9.313225746154785e-10,0.22760963067412376,297.498291015625,-3.049319127103364e-19,273.1502685546875,24.999999999999993,297.498291015625,0.6500014662742615,297.498291015625,0.0,1.3525390625,-0.010113082826137543,-0.00017727166414260864,8.940696716308594e-07,0.0,-3.9031282991616076e-20,297.39202880859375,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,0.0,-2.3283064365386963e-10,0,0,0,0,299.49583435058594,302.54554748535156,303.7310028076172,304.95310974121094,1.4901161193847656e-08,0.0,-1489836,-13308,9509104.0,0,-4140052,-167482,97790.83203125,8.791685104370117e-07,0,-4175860,67752,12311874.0,0,36228577,1426166,297.7920379638672,273.15980529785156,-0.0005957428365945816,-5.319714546203613e-06,0.00030392110346610934,0.0,-0.6887359619140625,4.5524139404296875,0.1189117431640625,0.1674041748046875,0.1528167724609375,0.150848388671875,2022-05-09
49.327862067446915,0.114261195063591,21824,0,9311,9898,12180,15996,20123,23446,19961,96,5616,50510,673,1586,9409,172,300,10403,3492,292.50230407714844,-0.00017551658675074577,-3.9301812648773193e-07,-0.00031390367075800896,-4.92902472615242e-06,-0.0001063244417309761,0.0,9.313225746154785e-10,9.313225746154785e-10,0.22760963067412376,297.498291015625,-3.049319127103364e-19,273.1502685546875,24.999999999999993,297.498291015625,0.6500014662742615,297.498291015625,0.0,1.3525390625,-0.010113082826137543,-0.00017727166414260864,8.940696716308594e-07,0.0,-3.9031282991616076e-20,297.39202880859375,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,0.0,-2.3283064365386963e-10,0,0,0,0,299.49583435058594,302.54554748535156,303.7310028076172,304.95310974121094,1.4901161193847656e-08,0.0,-1489836,-13308,9509104.0,0,-4140052,-167482,97790.83203125,8.791685104370117e-07,0,-4175860,67752,12311874.0,0,36228577,1426166,297.7920379638672,273.15980529785156,-0.0005957428365945816,-5.319714546203613e-06,0.00030392110346610934,0.0,-0.6887359619140625,4.5524139404296875,0.1189117431640625,0.1674041748046875,0.1528167724609375,0.150848388671875,2022-05-09
48.74378537401577,0.11313637346029282,21824,0,9349,9985,12349,16105,20214,23386,19954,96,5619,50340,547,1585,9410,169,299,10354,3489,292.50230407714844,-0.00017551658675074577,-3.9301812648773193e-07,-0.00031390367075800896,-4.92902472615242e-06,-0.0001063244417309761,0.0,9.313225746154785e-10,9.313225746154785e-10,0.22760963067412376,297.498291015625,-3.049319127103364e-19,273.1502685546875,24.999999999999993,297.498291015625,0.6500014662742615,297.498291015625,0.0,1.3525390625,-0.010113082826137543,-0.00017727166414260864,8.940696716308594e-07,0.0,-3.9031282991616076e-20,297.39202880859375,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,0.0,-2.3283064365386963e-10,0,0,0,0,299.49583435058594,302.54554748535156,303.7310028076172,304.95310974121094,1.4901161193847656e-08,0.0,-1489836,-13308,9509104.0,0,-4140052,-167482,97790.83203125,8.791685104370117e-07,0,-4175860,67752,12311874.0,0,36228577,1426166,297.7920379638672,273.15980529785156,-0.0005957428365945816,-5.319714546203613e-06,0.00030392110346610934,0.0,-0.6887359619140625,4.5524139404296875,0.1189117431640625,0.1674041748046875,0.1528167724609375,0.150848388671875,2022-05-09
23.674873036381598,0.03965723142027855,23888,0,20179,20927,22651,24543,26570,23488,18264,224,4826,43042,1,1841,9493,190,733,8385,4168,294.087158203125,-6.276974454522133e-05,-4.7963112592697144e-08,-0.00018287450075149536,-7.157213985919952e-07,-0.00013638287782669067,0.0,0.0,0.0,0.2258128672838211,296.841552734375,-2.608861994531128e-19,273.15032958984375,24.999999999999993,296.841064453125,0.6500014662742615,296.841064453125,0.0,1.3487548828125,-0.010997101664543152,-8.651614189147949e-05,1.0728836059570312e-06,0.0,-2.3852454127782662e-20,296.7330322265625,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,4.656612873077393e-10,2.3283064365386963e-10,0,0,0,0,299.4642333984375,303.48133850097656,303.75921630859375,304.7277069091797,1.4901161193847656e-08,0.0,-955374,-1908,14564402.0,0,-5223574,-160234,97957.1796875,1.0579824447631836e-06,0,-8466172,26404,18812212.0,0,35832537,1418379,296.82476806640625,273.15924072265625,-0.00038202758878469467,-7.636845111846924e-07,0.00038896501064300537,0.0,-0.448089599609375,3.9631805419921875,0.1109466552734375,0.15386962890625,0.152374267578125,0.150848388671875,2022-05-25
26.65939316847141,0.07066858559846878,22280,0,13689,14543,17327,20002,23044,22651,18792,224,4821,43911,0,1843,9449,174,726,8553,4172,294.087158203125,-6.276974454522133e-05,-4.7963112592697144e-08,-0.00018287450075149536,-7.157213985919952e-07,-0.00013638287782669067,0.0,0.0,0.0,0.2258128672838211,296.841552734375,-2.608861994531128e-19,273.15032958984375,24.999999999999993,296.841064453125,0.6500014662742615,296.841064453125,0.0,1.3487548828125,-0.010997101664543152,-8.651614189147949e-05,1.0728836059570312e-06,0.0,-2.3852454127782662e-20,296.7330322265625,0.8800005316734314,0,99.99998474121094,-7.3453647229951e-24,-7.345364920210326e-25,4.656612873077393e-10,2.3283064365386963e-10,0,0,0,0,299.4642333984375,303.48133850097656,303.75921630859375,304.7277069091797,1.4901161193847656e-08,0.0,-955374,-1908,14564402.0,0,-5223574,-160234,97957.1796875,1.0579824447631836e-06,0,-8466172,26404,18812212.0,0,35832537,1418379,296.82476806640625,273.15924072265625,-0.00038202758878469467,-7.636845111846924e-07,0.00038896501064300537,0.0,-0.448089599609375,3.9631805419921875,0.1109466552734375,0.15386962890625,0.152374267578125,0.150848388671875,2022-05-25
